Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
tivi,3.050.000 ₫,,66 Đã bán,(18),Đồng Tháp,,96.100 ₫,97%,95%,75%,0,0,2,0,16
tivi,98.000 ₫,,6 Đã bán,(4),Hồ Chí Minh,,Miễn phí,94%,100%,,0,0,0,0,4
tivi,1.076.020 ₫,,26 Đã bán,(9),Hà Nội,1.100.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,0,9
tivi,11.899.000 ₫,,,,Hồ Chí Minh,19.900.000 ₫,218.600 ₫,,100%,94%,0,0,0,0,0
tivi,230.000 ₫,,7 Đã bán,(1),Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,0,1
tivi,3.050.000 ₫,,,,Đồng Tháp,,88.900 ₫,97%,82%,,0,0,0,0,0
tivi,4.590.000 ₫,,,,Hà Nội,8.290.000 ₫,,,,100%,0,0,0,0,0
tivi,3.366.000 ₫,,,,Hà Nội,5.900.000 ₫,,,,100%,0,0,0,0,1
tivi,4.190.000 ₫,,300 Đã bán,(114),Hà Nội,7.690.000 ₫,,100%,,92%,0,0,0,0,114
tivi,249.771 ₫,,5 Đã bán,(1),Hà Nội,700.200 ₫,32.700 ₫,91%,99%,100%,0,0,0,0,2
tivi,3.200.000 ₫,,25 Đã bán,(11),Hà Nội,,198.200 ₫,91%,95%,93%,0,0,0,0,11
tivi,3.257.406 ₫,,7 Đã bán,(1),Hà Nội,3.330.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,1,1
tivi,1.349.000 ₫,,9 Đã bán,(2),Hà Nội,1.450.000 ₫,198.200 ₫,91%,90%,96%,0,0,0,0,2
tivi,3.750.000 ₫,,5 Đã bán,(1),Hà Nội,,198.200 ₫,91%,95%,93%,0,0,0,0,1
tivi,1.694.000 ₫,,5 Đã bán,(1),Hà Nội,,,,,,0,0,0,0,1
tivi,650.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,75%,100%,0,0,0,0,0
tivi,1.800.000 ₫,,35 Đã bán,(13),Hồ Chí Minh,,74.700 ₫,85%,100%,65%,0,0,0,1,13
tivi,11.392.000 ₫,,99 Đã bán,(54),Hồ Chí Minh,13.290.000 ₫,Miễn phí,96%,100%,100%,0,1,0,1,53
tivi,1.499.000 ₫,,234 Đã bán,(112),Hồ Chí Minh,1.899.000 ₫,27.300 ₫,98%,,100%,3,0,2,12,95
tivi,3.290.000 ₫,,9 Đã bán,(4),Hồ Chí Minh,3.990.000 ₫,74.700 ₫,85%,100%,65%,0,0,0,1,3
tivi,2.500.000 ₫,,10 Đã bán,(7),Hồ Chí Minh,,74.700 ₫,85%,100%,65%,0,0,0,1,5
tivi,1.396.646 ₫,,81 Đã bán,(33),Hà Nội,1.530.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,2,31
tivi,2.300.000 ₫,,,(1),Hồ Chí Minh,,74.700 ₫,85%,100%,65%,0,0,0,0,1
tivi,950.000 ₫,,,,Nghệ An,,202.600 ₫,94%,,,0,0,0,0,0
tivi,4.190.000 ₫,,,,Hồ Chí Minh,7.690.000 ₫,131.600 ₫,,,100%,0,0,0,0,0
tivi,1.750.000 ₫,,,(1),Hồ Chí Minh,1.950.000 ₫,71.100 ₫,85%,100%,65%,0,0,0,0,1
tivi,2.280.000 ₫,,22 Đã bán,(10),Hồ Chí Minh,2.990.000 ₫,Miễn phí,99%,100%,100%,0,0,0,0,10
tivi,230.000 ₫,,5 Đã bán,(1),Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,1,0
tivi,98.000 ₫,,,,Hồ Chí Minh,,Miễn phí,94%,100%,,0,0,0,0,0
tivi,2.000.000 ₫,,,,Bắc Giang,,63.300 ₫,,,,0,0,0,0,0
tivi,1.550.000 ₫,,,,Bình Dương,,74.700 ₫,,,,0,0,0,0,0
tivi,1.250.000 ₫,,7 Đã bán,(5),Hà Nội,,125.300 ₫,91%,95%,93%,0,0,0,0,5
tivi,260.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,0,0
tivi,200.000 ₫,,11 Đã bán,(7),Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,0,6
tivi,2.990.000 ₫,,,,Hồ Chí Minh,5.590.000 ₫,59.400 ₫,,,,0,0,0,0,0
tivi,390.000 ₫,,6 Đã bán,(1),Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,0,1
tivi,95.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,94%,100%,,0,0,0,0,0
tivi,450.000 ₫,,,,Hà Nội,,32.700 ₫,96%,100%,66%,0,0,0,0,0
tivi,145.751 ₫,,12 Đã bán,(5),Hà Nội,149.000 ₫,38.000 ₫,97%,96%,70%,0,0,0,0,5
tivi,500.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,,75%,100%,0,0,0,0,0
tivi,2.780.000 ₫,,,(2),Hồ Chí Minh,,31.600 ₫,100%,,66%,0,0,0,0,2
tivi,12.490.000 ₫,"LazFlash Sale,kết thúc sau 1 ngày",13 Đã bán,(2),Hồ Chí Minh,13.990.000 ₫,Miễn phí,96%,100%,100%,0,0,1,0,1
tivi,2.390.975 ₫,,,,Hà Nội,2.500.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,0,0
tivi,1.675.000 ₫,,,,Hà Nội,1.875.000 ₫,198.200 ₫,91%,90%,96%,0,0,0,0,0
tivi,10.689.000 ₫,,,,Hà Nội,15.990.000 ₫,,,,100%,0,0,0,0,0
tivi,250.000 ₫,,,,Tiền Giang,,28.700 ₫,96%,100%,100%,0,0,0,0,0
tivi,2.250.000 ₫,,59 Đã bán,(20),Đồng Tháp,,65.500 ₫,97%,95%,75%,0,0,0,4,16
tivi,6.390.000 ₫,,49 Đã bán,(18),Hồ Chí Minh,7.900.000 ₫,,99%,,97%,0,0,0,0,19
tivi,61.000 ₫,,20 Đã bán,(1),Đà Nẵng,90.000 ₫,32.700 ₫,100%,,100%,0,0,0,0,1
tivi,200.000 ₫,,9 Đã bán,(3),Vĩnh Long,,36.500 ₫,95%,100%,,1,0,0,0,2
tivi,45.000 ₫,,,(2),Hồ Chí Minh,,16.500 ₫,96%,97%,52%,0,0,0,0,2
tivi,165.000 ₫,,,(3),Hà Tĩnh,,43.900 ₫,96%,100%,100%,0,0,0,0,3
tivi,5.190.000 ₫,,5 Đã bán,(3),Hà Nội,8.290.000 ₫,,99%,,100%,0,0,0,0,3
tivi,2.490.000 ₫,,,,Thái Bình,,141.300 ₫,,,,0,0,0,0,0
tivi,400.000 ₫,,,,Quảng Nam,,43.900 ₫,94%,71%,75%,0,0,0,0,0
tivi,3.280.000 ₫,,76 Đã bán,(17),Hồ Chí Minh,4.290.000 ₫,59.400 ₫,98%,100%,100%,0,0,0,0,17
tivi,7.641.000 ₫,,,(1),Hồ Chí Minh,10.990.000 ₫,,97%,,78%,0,0,0,0,1
tivi,28.750.000 ₫,,,,Hồ Chí Minh,38.850.000 ₫,,100%,,,0,0,0,0,0
tivi,4.699.000 ₫,,58 Đã bán,(31),Hồ Chí Minh,9.000.000 ₫,,98%,100%,99%,0,0,0,1,31
tivi,320.000 ₫,,48 Đã bán,(21),Tiền Giang,,32.200 ₫,96%,100%,100%,0,0,0,0,21
tivi,310.000 ₫,,12 Đã bán,(4),Hà Nội,,32.700 ₫,97%,96%,70%,0,0,0,0,4
tivi,7.080.000 ₫,,,,Hồ Chí Minh,10.450.000 ₫,,100%,,,0,0,0,0,0
tivi,1.819.452 ₫,,28 Đã bán,(9),Hà Nội,1.860.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,1,9
tivi,4.349.000 ₫,,,,Hồ Chí Minh,5.950.000 ₫,,100%,,,0,0,0,0,0
tivi,6.100.000 ₫,,,,Hồ Chí Minh,9.900.000 ₫,21.600 ₫,,,100%,0,0,0,0,0
tivi,6.490.000 ₫,,,,Hồ Chí Minh,11.490.000 ₫,131.600 ₫,,,100%,0,0,0,0,0
tivi,2.790.000 ₫,,,,Hồ Chí Minh,,46.000 ₫,100%,,66%,0,0,0,0,0
tivi,5.590.000 ₫,,5 Đã bán,,Hồ Chí Minh,,,99%,,100%,0,0,0,0,0
tivi,2.350.000 ₫,,18 Đã bán,(9),Hà Nội,,135.500 ₫,91%,95%,93%,0,1,0,1,7
tivi,1.850.000 ₫,,38 Đã bán,(14),Hà Nội,,198.200 ₫,91%,95%,93%,1,0,1,4,9
tivi,171.005.000 ₫,,,,Hồ Chí Minh,179.900.000 ₫,,92%,,100%,0,0,0,0,0
tivi,1.500.000 ₫,,,(1),Hồ Chí Minh,1.700.000 ₫,71.100 ₫,92%,,80%,0,0,1,0,1
tivi,9.900.000 ₫,,5 Đã bán,,Hồ Chí Minh,17.800.000 ₫,238.400 ₫,85%,50%,100%,0,0,0,0,0
tivi,3.600.000 ₫,,,(1),Hà Nội,,206.800 ₫,91%,95%,93%,0,0,0,0,1
tivi,9.600.000 ₫,,,,Hồ Chí Minh,,46.000 ₫,100%,100%,100%,0,0,0,0,0
tivi,4.263.100 ₫,,19 Đã bán,(5),Hồ Chí Minh,5.805.000 ₫,,98%,100%,99%,0,0,1,0,4
tivi,330.000 ₫,,6 Đã bán,(3),Tiền Giang,,28.700 ₫,96%,100%,100%,0,0,0,0,3
tivi,320.000 ₫,,7 Đã bán,(3),Tiền Giang,,28.700 ₫,96%,100%,100%,0,0,0,0,3
tivi,1.150.000 ₫,,14 Đã bán,(2),Hồ Chí Minh,,71.100 ₫,92%,,80%,1,0,0,0,2
tivi,1.650.000 ₫,,,(1),Hà Nội,,206.800 ₫,91%,95%,93%,0,0,0,0,1
tivi,3.709.000 ₫,,10 Đã bán,(3),Hồ Chí Minh,6.000.000 ₫,,98%,100%,99%,0,0,0,0,3
tivi,169.000 ₫,,,(1),Hà Nội,,38.000 ₫,97%,96%,70%,0,0,0,0,1
tivi,5.380.000 ₫,,,,Hà Nội,,206.800 ₫,91%,95%,93%,0,0,0,0,0
tivi,2.380.000 ₫,,,(3),Hồ Chí Minh,,Miễn phí,100%,,66%,0,0,0,0,3
tivi,6.490.000 ₫,,,,Hồ Chí Minh,14.990.000 ₫,131.600 ₫,,,,0,0,0,0,0
tivi,350.000 ₫,,,,Quảng Nam,,37.700 ₫,94%,71%,75%,0,0,0,0,0
tivi,64.690.000 ₫,,,,Hồ Chí Minh,68.790.000 ₫,,100%,,,0,0,0,0,0
tivi,3.863.890 ₫,,17 Đã bán,(11),Hà Nội,3.950.000 ₫,198.200 ₫,91%,95%,93%,0,0,0,0,11
tivi,2.990.000 ₫,,617 Đã bán,(207),Hà Nội,4.799.000 ₫,,98%,,,4,0,3,4,196
tivi,2.990.000 ₫,,189 Đã bán,(57),Hà Nội,5.490.000 ₫,,98%,,,0,0,0,0,58
tivi,2.200.950 ₫,,61 Đã bán,(28),Hà Nội,2.600.000 ₫,135.500 ₫,91%,95%,93%,2,0,0,1,25
tivi,5.713.000 ₫,,463 Đã bán,(178),Hồ Chí Minh,8.800.000 ₫,,97%,,78%,1,2,2,5,169
tivi,5.490.000 ₫,,,,Hồ Chí Minh,,146.000 ₫,100%,100%,100%,0,0,0,0,0
tivi,1.750.000 ₫,,,,Phú Yên,,212.600 ₫,,,,0,0,0,0,0
tivi,650.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,,75%,100%,0,0,0,0,0
tivi,8.011.000 ₫,,28 Đã bán,(10),Hồ Chí Minh,11.490.000 ₫,,97%,,78%,0,0,0,0,11
tivi,3.958.000 ₫,,5 Đã bán,(3),Hồ Chí Minh,6.990.000 ₫,,97%,,78%,0,0,0,0,3
tivi,6.510.000 ₫,,,,Hà Nội,,2.689.300 ₫,,,100%,0,0,0,0,0
tivi,1.799.000 ₫,,276 Đã bán,(134),Hồ Chí Minh,2.399.000 ₫,30.900 ₫,98%,,100%,0,1,1,7,125
tivi,8.580.000 ₫,,,,Hồ Chí Minh,11.900.000 ₫,,100%,,,0,0,0,0,0
tivi,7.490.000 ₫,,,,Hồ Chí Minh,10.490.000 ₫,131.600 ₫,,,100%,0,0,0,0,0
tivi,6.200.000 ₫,,,,Hồ Chí Minh,,59.400 ₫,,,,0,0,0,0,0
tivi,8.290.000 ₫,,,,Hồ Chí Minh,9.900.000 ₫,74.700 ₫,,100%,66%,0,0,0,0,0
tivi,1.400.000 ₫,,,(1),Hồ Chí Minh,1.700.000 ₫,71.100 ₫,92%,,80%,0,0,0,0,1
tivi,9.989.000 ₫,,,,Hà Nội,14.900.000 ₫,,100%,,88%,0,0,0,0,0
tivi,2.380.000 ₫,,,,Hà Nội,,2.689.300 ₫,,,100%,0,0,0,0,0
tivi,5.990.000 ₫,,,,Hà Nội,9.990.000 ₫,,100%,,88%,0,0,0,0,0
tivi,6.500.000 ₫,,,(1),Hồ Chí Minh,12.300.000 ₫,74.700 ₫,85%,50%,100%,0,0,0,0,1
tivi,3.490.000 ₫,,,,Hồ Chí Minh,5.990.000 ₫,131.600 ₫,,,100%,0,0,0,0,0
tivi,2.150.000 ₫,,,,Hồ Chí Minh,,71.100 ₫,92%,,80%,0,0,0,0,0
tivi,6.300.000 ₫,,,,Hà Nội,,2.689.300 ₫,,,100%,0,0,0,0,0
tivi,2.200.000 ₫,,,,Hồ Chí Minh,,131.600 ₫,92%,,80%,0,0,0,0,0
tivi,2.990.000 ₫,,,,Bà Rịa Vũng Tàu,,81.800 ₫,95%,63%,,0,0,0,0,0
tivi,1.000.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,,0,0,0,0,0
tivi,13.590.000 ₫,,,(3),Hà Nội,,,,,,0,0,0,0,3
tivi,1.397.000 ₫,,,(4),Hà Nội,1.499.000 ₫,198.200 ₫,91%,90%,96%,0,0,0,0,4
tivi,2.000.000 ₫,,14 Đã bán,(3),Hồ Chí Minh,,27.300 ₫,100%,,50%,0,0,0,0,3
tivi,3.690.000 ₫,,,,Hồ Chí Minh,4.750.000 ₫,,100%,,100%,0,0,0,0,0
tivi,1.000.000 ₫,,,,Đồng Nai,,74.700 ₫,,,,0,0,0,0,0
tivi,1.500.000 ₫,,,(1),Hà Nội,1.580.000 ₫,198.200 ₫,91%,90%,96%,0,0,0,0,1
tivi,7.990.000 ₫,,20 Đã bán,(8),Bình Dương,,,96%,100%,100%,0,0,0,0,9
tivi,5.390.000 ₫,"LazFlash Sale,kết thúc sau 1 ngày",34 Đã bán,(9),Hồ Chí Minh,5.590.000 ₫,Miễn phí,96%,100%,100%,2,0,0,0,7
tivi,2.730.000 ₫,,,,Hồ Chí Minh,,38.000 ₫,,,,0,0,0,0,0
tivi,6.150.000 ₫,,,,Hồ Chí Minh,9.990.000 ₫,,97%,98%,89%,0,0,0,0,0
tivi,4.250.000 ₫,,,,Hà Nội,4.990.000 ₫,135.500 ₫,100%,40%,,0,0,0,0,0
tivi,2.650.000 ₫,,,,Hồ Chí Minh,,45.100 ₫,100%,,50%,0,0,0,0,0
